Filename,Description
3-102908-A-4.wav,Frog croaking at various intervals.
5-194899-C-3.wav,"It is a sound of a farm animal, specifically a working animal such as a plow horse."
5-199284-A-45.wav,It is the sound of a train running on railroad tracks passing by.
3-131943-A-37.wav,This is the sound of an alarm clock.
3-130330-A-22.wav,It is the sound of human clapping.
1-37226-A-29.wav,This is the sound of a drink being prepared.
4-192068-A-31.wav,Typing on a keyboard.
4-67358-A-42.wav,It is the sound of an emergency vehicle driving down the street with the sirens going off.
3-119455-A-44.wav,It is the sound of an engine idling.
2-59241-A-35.wav,The sound is that of an airplane engine chugging and running throughout the duration of the clip.
5-194932-A-7.wav,It is the buzzing of a mosquito.
1-91359-A-11.wav,The sound is of ocean waves crashing onto the shore.
1-18655-A-31.wav,This is the sound of a mouse being clicked repeatedly.
5-253101-C-49.wav,It is the sound of a wooden file being dragged and tapped against a wooden surface.
2-151079-A-20.wav,This is the sound of a baby crying and coughing.
1-54958-A-10.wav,It is the sound of water flowing rapidly and continuously.
5-117773-A-16.wav,It is the sound of an engine idling loudly.
5-203739-A-10.wav,It is the sound of water falling and hitting a hard surface.
1-105224-A-22.wav,It is the sound of people applauding.
2-122820-A-36.wav,The sound is that of an aircraft engine chugging and running throughout the duration of the clip.
3-128512-A-47.wav,The sound is that of an airplane flying by in the sky.
1-72695-A-26.wav,It is the sound of a person laughing.
3-134699-B-16.wav,It is the sound of ocean waves crashing onto the shore.
3-149042-A-24.wav,It is a cough and throat clearing.
4-189832-A-22.wav,This is the sound of people applauding.
1-31251-B-6.wav,"The sound is that of a rooster, specifically a cock-a-doodle-doo."
4-189833-A-22.wav,It is the sound of a crowd clapping.
4-218199-F-35.wav,This is the sound of a washing machine in the process of washing clothes.
3-95697-A-5.wav,A cat meowing.
1-54065-B-45.wav,It is the sound of a subway train running on railroad tracks passing by quickly.
4-133047-C-5.wav,The sound is of a cat meowing.
3-141240-A-44.wav,The audio contains the sound of an engine idling and then revving up.
2-126756-A-29.wav,It is a human voice sighing.
5-195518-A-7.wav,"It is the sound of a fly, a bee or a wasp and a buzz."
2-81270-A-1.wav,It is the sound of a rooster crowing.
2-141584-A-38.wav,The sound is that of a clock ticking.
5-207811-A-35.wav,The sound is that of an engine idling consistently.
2-109374-A-16.wav,It is the sound of strong wind blowing.
5-198278-C-7.wav,"It is the sound of a fly, a bee or a wasp and a buzz."
4-194754-A-0.wav,A dog barks a few times nearby.
2-87781-A-10.wav,It is the sound of water flowing continuously.
3-233151-A-2.wav,This is the sound of a baby crying loudly.
4-181035-A-38.wav,The sound is that of a clock ticking.
4-170247-B-12.wav,It is the sound of a fire crackling.
3-170851-A-31.wav,It is the sound of typing on a keyboard.
1-17742-A-12.wav,The sound is that of a fire crackling.
5-253094-D-49.wav,It is the sound of sandpaper being used on wood.
5-156026-A-4.wav,This is the sound of a frog croaking.
1-56234-A-9.wav,The sound is of a bird cawing sharply and repetitively.
4-175000-B-40.wav,This is the sound of a motorcycle engine idling.
2-81970-C-7.wav,It is the buzzing of a mosquito.
1-17092-B-27.wav,It is the sound of an object being dragged and tapped against a hard surface.
4-197871-A-15.wav,The sound is that of water dripping.
1-68628-A-27.wav,This is the sound of a person snoring.
1-21189-A-10.wav,It is the sound of water falling and running continuously.
2-78562-A-37.wav,The sound is that of an alarm clock.
1-32318-A-0.wav,A dog barks continuously.
5-250026-B-30.wav,This is the sound of a solid object being tapped on a hard surface in a rhythmic manner.
2-110614-B-8.wav,A large number of sheep baaing.
2-60795-A-26.wav,It is the sound of people laughing.
2-60794-A-26.wav,"{ \""description\"": \""a crowd of people laughing\"", \""timing\"": \""0.00-10.00\"" }"
2-73544-A-27.wav,This is the sound of someone brushing their teeth.
4-205526-A-23.wav,It's a human voice and a sigh.
3-103401-C-33.wav,It is the sound of a door slowly creaking open.
2-68595-A-15.wav,It is the sound of water dripping.
3-111102-A-46.wav,"It is the sound of bell ringing, specifically change ringing which is a form of campanology."
2-66637-A-20.wav,A baby cries nearby.
3-180977-A-0.wav,A dog barks continuously.
5-208810-B-11.wav,The sound is of ocean waves crashing onto the shore.
4-178402-A-43.wav,It is the sound of a car horn honking twice.
